Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,DPO,USDINR_Close,Palladium_Close,Rhodium_Close,BSE_Close,AORD_Close,DJI_Close,FCHIX_Close,FTSE_Close,GDAXI_Close,GSPC_Close,HSI_Close
2011-06-23,1286.5999755859375,1286.5999755859375,1262.8699951171875,1283.5,4983450000.0,0.0,0.0,-1164.4034942626954,44.75,741.5499877929688,216.88999938964844,17727.490234375,4561.39990234375,12050.0,1.0906769037246704,5674.39990234375,7149.43994140625,1283.5,21759.140625
2011-06-24,1283.0400390625,1283.9300537109375,1267.239990234375,1268.449951171875,3665340000.0,0.0,0.0,-1161.5414947509767,44.849998474121094,730.2000122070312,211.88999938964844,18240.6796875,4565.0,11934.580078125,1.0906769037246704,5697.7001953125,7121.3798828125,1268.449951171875,22171.94921875
2011-06-27,1268.43994140625,1284.9100341796875,1267.530029296875,1280.0999755859375,3479070000.0,0.0,0.0,-1159.131494140625,44.987998962402344,722.8499755859375,208.88999938964844,18412.41015625,4513.7998046875,12043.5595703125,1.0906769037246704,5722.2998046875,7107.89990234375,1280.0999755859375,22041.76953125
2011-06-28,1280.2099609375,1296.800048828125,1280.2099609375,1296.6700439453125,3681500000.0,0.0,0.0,-1156.7049987792968,44.95000076293945,733.4000244140625,208.88999938964844,18492.44921875,4523.2001953125,12188.6904296875,1.0906769037246704,5766.89990234375,7170.43017578125,1296.6700439453125,22061.779296875
2011-06-29,1296.8499755859375,1309.2099609375,1296.8499755859375,1307.4100341796875,4347540000.0,0.0,0.0,-1157.9680007934571,44.939998626708984,750.1500244140625,209.38999938964844,18693.859375,4579.7998046875,12261.419921875,1.0960767269134521,5856.0,7294.14013671875,1307.4100341796875,22061.1796875
2011-06-30,1307.6400146484375,1321.969970703125,1307.6400146484375,1320.6400146484375,4200500000.0,0.0,0.0,-1158.3530044555664,44.7599983215332,759.4000244140625,212.88999938964844,18845.869140625,4659.7998046875,12414.33984375,1.101475715637207,5945.7001953125,7376.240234375,1320.6400146484375,22398.099609375
2011-07-05,1339.5899658203125,1340.8900146484375,1334.300048828125,1337.8800048828125,3722320000.0,0.0,0.0,-1161.7340026855468,44.41999816894531,774.6500244140625,209.88999938964844,18744.560546875,4656.89990234375,12569.8701171875,1.1074472665786743,6024.0,7439.43994140625,1337.8800048828125,22747.94921875
2011-07-06,1337.56005859375,1340.93994140625,1330.9200439453125,1339.219970703125,3564190000.0,0.0,0.0,-1162.878012084961,44.34000015258789,772.2000122070312,209.88999938964844,18726.970703125,4663.60009765625,12626.01953125,1.1074472665786743,6002.89990234375,7431.18994140625,1339.219970703125,22517.55078125
2011-07-07,1339.6199951171875,1356.47998046875,1339.6199951171875,1353.219970703125,4069530000.0,0.0,0.0,-1166.5610076904297,44.33000183105469,785.5499877929688,209.88999938964844,19078.30078125,4666.10009765625,12719.490234375,1.1074472665786743,6054.60009765625,7471.43994140625,1353.219970703125,22530.1796875
2011-07-08,1352.3900146484375,1352.3900146484375,1333.7099609375,1343.800048828125,3594360000.0,0.0,0.0,-1167.011001586914,44.33000183105469,777.9500122070312,209.72999572753906,18858.0390625,4716.0,12657.2001953125,1.1128761768341064,5990.60009765625,7402.72998046875,1343.800048828125,22726.4296875
2011-07-11,1343.31005859375,1343.31005859375,1316.4200439453125,1319.489990234375,3879130000.0,0.0,0.0,-1169.4365020751952,44.41299819946289,766.4500122070312,208.22999572753906,18721.390625,4646.7998046875,12505.759765625,1.1074472665786743,5929.2001953125,7230.25,1319.489990234375,22347.23046875
2011-07-12,1319.6099853515625,1327.1700439453125,1313.3299560546875,1313.6400146484375,4227890000.0,0.0,0.0,-1173.947003173828,44.349998474121094,766.4500122070312,206.7100067138672,18411.619140625,4563.5,12446.8798828125,1.1074472665786743,5869.0,7174.14013671875,1313.6400146484375,21663.16015625
2011-07-13,1314.449951171875,1331.47998046875,1314.449951171875,1317.719970703125,4060080000.0,0.0,0.0,-1175.439501953125,44.560001373291016,782.75,207.00999450683594,18596.01953125,4583.2001953125,12491.6103515625,1.1074472665786743,5906.39990234375,7267.8701171875,1317.719970703125,21926.880859375
2011-07-14,1317.739990234375,1326.8800048828125,1306.510009765625,1308.8699951171875,4358570000.0,0.0,0.0,-1177.3420104980469,44.45000076293945,782.0999755859375,206.6999969482422,18618.19921875,4561.2998046875,12437.1201171875,1.1074472665786743,5847.0,7214.740234375,1308.8699951171875,21940.19921875
2011-07-15,1308.8699951171875,1317.699951171875,1307.52001953125,1316.1400146484375,4242760000.0,0.0,0.0,-1179.7670104980468,44.400001525878906,779.4000244140625,206.6999969482422,18561.919921875,4542.7001953125,12479.73046875,1.1128761768341064,5843.7001953125,7220.1201171875,1316.1400146484375,21875.380859375
2011-07-18,1315.93994140625,1315.93994140625,1295.9200439453125,1305.43994140625,4118160000.0,0.0,0.0,-1181.1640045166016,44.507999420166016,793.3499755859375,206.6999969482422,18507.0390625,4539.89990234375,12385.16015625,1.1074472665786743,5752.7998046875,7107.919921875,1305.43994140625,21804.75
2011-07-19,1307.0699462890625,1328.1400146484375,1307.0699462890625,1326.72998046875,4304600000.0,0.0,0.0,-1183.582504272461,44.5,797.0499877929688,206.6999969482422,18653.869140625,4539.39990234375,12587.419921875,1.1074472665786743,5790.0,7192.669921875,1326.72998046875,21902.400390625
2011-07-20,1328.6600341796875,1330.4300537109375,1323.6500244140625,1325.8399658203125,3767420000.0,0.0,0.0,-1183.3185028076173,44.369998931884766,792.4000244140625,203.6699981689453,18502.380859375,4618.39990234375,12571.91015625,1.1128761768341064,5853.7998046875,7221.35986328125,1325.8399658203125,22003.689453125
2011-07-21,1325.6500244140625,1347.0,1325.6500244140625,1343.800048828125,4837430000.0,0.0,0.0,-1186.1515045166016,44.369998931884766,807.75,207.66000366210938,18436.189453125,4626.2001953125,12724.41015625,1.1128761768341064,5899.89990234375,7290.14013671875,1343.800048828125,21987.2890625
2011-07-22,1343.800048828125,1346.0999755859375,1336.949951171875,1345.02001953125,3522830000.0,0.0,0.0,-1185.8975036621093,44.29999923706055,805.1500244140625,206.16000366210938,18722.30078125,4674.10009765625,12681.16015625,1.1183048486709595,5935.0,7326.39013671875,1345.02001953125,22444.80078125
2011-07-25,1344.3199462890625,1344.3199462890625,1331.0899658203125,1337.4300537109375,3536890000.0,0.0,0.0,-1189.3465087890625,44.34299850463867,807.75,206.64999389648438,18871.2890625,4603.7998046875,12592.7998046875,1.1183048486709595,5925.2998046875,7344.5400390625,1337.4300537109375,22293.2890625
2011-07-26,1337.3900146484375,1338.510009765625,1329.5899658203125,1331.93994140625,4007050000.0,0.0,0.0,-1190.0384979248047,44.310001373291016,834.8499755859375,206.64999389648438,18518.220703125,4646.2998046875,12501.2998046875,1.1183048486709595,5929.7001953125,7349.4501953125,1331.93994140625,22572.080078125
2011-07-27,1331.9100341796875,1331.9100341796875,1303.489990234375,1304.8900146484375,3479040000.0,0.0,0.0,-1190.449496459961,44.04999923706055,832.2000122070312,206.64999389648438,18432.25,4612.60009765625,12302.5498046875,1.1183048486709595,5856.60009765625,7252.68017578125,1304.8900146484375,22541.689453125
2011-07-28,1304.8399658203125,1316.3199462890625,1299.1600341796875,1300.6700439453125,4951800000.0,0.0,0.0,-1189.4525085449218,44.029998779296875,827.0999755859375,207.1300048828125,18209.51953125,4539.2001953125,12240.1103515625,1.1183048486709595,5873.2001953125,7190.06005859375,1300.6700439453125,22570.740234375
2011-07-29,1300.1199951171875,1304.1600341796875,1282.8599853515625,1292.280029296875,5061190000.0,0.0,0.0,-1188.0345092773437,44.0099983215332,826.7000122070312,206.6199951171875,18197.19921875,4500.5,12143.240234375,1.1128761768341064,5815.2001953125,7158.77001953125,1292.280029296875,22440.25
2011-08-02,1286.56005859375,1286.56005859375,1254.030029296875,1254.050048828125,5206290000.0,0.0,0.0,-1180.6065002441405,44.0629997253418,825.9000244140625,205.3000030517578,18109.890625,4510.2998046875,11866.6201171875,1.107964277267456,5718.39990234375,6796.75,1254.050048828125,22421.4609375
2011-08-03,1254.25,1261.199951171875,1234.56005859375,1260.3399658203125,6446940000.0,0.0,0.0,-1174.7125030517577,44.26300048828125,794.0999755859375,204.8000030517578,17940.55078125,4408.2998046875,11896.4404296875,1.107964277267456,5584.5,6640.58984375,1260.3399658203125,21992.720703125
2011-08-04,1260.22998046875,1260.22998046875,1199.5400390625,1200.0699462890625,4266530000.0,0.0,0.0,-1167.0550018310546,44.3129997253418,751.9500122070312,202.10000610351562,17693.1796875,4352.89990234375,11383.6796875,1.0970481634140015,5393.10009765625,6414.759765625,1200.0699462890625,21884.740234375
2011-08-05,1200.280029296875,1218.1099853515625,1168.0899658203125,1199.3800048828125,5454590000.0,0.0,0.0,-1160.4739990234375,44.5629997253418,740.75,204.8000030517578,17305.869140625,4169.7001953125,11444.6103515625,1.0915896892547607,5247.0,6236.16015625,1199.3800048828125,20946.140625
2011-08-08,1198.47998046875,1198.47998046875,1119.280029296875,1119.4599609375,2615150000.0,0.0,0.0,-1150.4724975585937,44.733001708984375,727.5,202.08999633789062,16990.1796875,4056.699951171875,10809.849609375,1.0643010139465332,5069.0,5923.27001953125,1119.4599609375,20490.5703125
2011-08-09,1120.22998046875,1172.8800048828125,1101.5400390625,1172.530029296875,2366660000.0,0.0,0.0,-1142.077001953125,45.00299835205078,733.5499877929688,200.0800018310547,16857.91015625,4096.7001953125,11239.76953125,1.0588427782058716,5164.89990234375,5917.080078125,1172.530029296875,19330.69921875
2011-08-10,1171.77001953125,1171.77001953125,1118.010009765625,1120.760009765625,5018070000.0,0.0,0.0,-1132.22900390625,45.202999114990234,726.2999877929688,201.57000732421875,17130.509765625,4207.39990234375,10719.9404296875,1.0533844232559204,5007.2001953125,5613.419921875,1120.760009765625,19783.669921875
2011-08-11,1121.300048828125,1186.2900390625,1121.300048828125,1172.6400146484375,3685050000.0,0.0,0.0,-1126.7074981689452,45.24800109863281,733.2999877929688,201.05999755859375,17059.400390625,4203.5,11143.3095703125,1.0424689054489136,5162.7998046875,5797.66015625,1172.6400146484375,19595.140625
2011-08-12,1172.8699951171875,1189.0400390625,1170.739990234375,1178.81005859375,5640380000.0,0.0,0.0,-1119.841000366211,45.292999267578125,747.7000122070312,201.05999755859375,16839.630859375,4237.89990234375,11269.01953125,1.0533844232559204,5320.0,5997.740234375,1178.81005859375,19620.009765625
2011-08-16,1204.219970703125,1204.219970703125,1180.530029296875,1192.760009765625,5071600000.0,0.0,0.0,-1108.8950073242188,45.233001708984375,756.25,199.0399932861328,16730.939453125,4317.2998046875,11405.9296875,1.0643010139465332,5357.60009765625,5994.89990234375,1192.760009765625,20212.080078125
2011-08-17,1192.8900146484375,1208.469970703125,1184.3599853515625,1193.8900146484375,4388340000.0,0.0,0.0,-1101.277505493164,45.25299835205078,775.6500244140625,201.2899932861328,16840.80078125,4371.7998046875,11410.2099609375,1.0697585344314575,5331.60009765625,5948.93994140625,1193.8900146484375,20289.029296875
2011-08-18,1189.6199951171875,1189.6199951171875,1131.030029296875,1140.6500244140625,3234810000.0,0.0,0.0,-1091.1200042724608,45.303001403808594,756.75,201.2899932861328,16469.7890625,4319.39990234375,10990.580078125,1.0643010139465332,5092.2001953125,5602.7998046875,1140.6500244140625,20016.26953125
2011-08-19,1140.469970703125,1154.5400390625,1122.050048828125,1123.530029296875,5167560000.0,0.0,0.0,-1079.2055084228516,45.709999084472656,748.5499877929688,199.02999877929688,16141.669921875,4171.89990234375,10817.650390625,1.0588427782058716,5040.7998046875,5480.0,1123.530029296875,19399.919921875
2011-08-22,1123.550048828125,1145.489990234375,1121.0899658203125,1123.8199462890625,5436260000.0,0.0,0.0,-1068.5250030517577,45.66299819946289,764.8499755859375,193.52999877929688,16341.7001953125,4150.7998046875,10854.650390625,1.0588427782058716,5095.2998046875,5473.77978515625,1123.8199462890625,19486.869140625
2011-08-23,1124.3599853515625,1162.3499755859375,1124.3599853515625,1162.3499755859375,5013170000.0,0.0,0.0,-1059.6954986572266,45.61000061035156,764.1500244140625,194.02000427246094,16498.470703125,4239.7998046875,11176.759765625,1.047926664352417,5129.39990234375,5532.3798828125,1162.3499755859375,19875.529296875
2011-08-24,1162.1600341796875,1178.56005859375,1156.300048828125,1177.5999755859375,5315310000.0,0.0,0.0,-1053.3309967041016,45.540000915527344,742.9000244140625,193.02000427246094,16284.98046875,4235.7001953125,11320.7099609375,1.047926664352417,5205.89990234375,5681.080078125,1177.5999755859375,19466.7890625
2011-08-25,1176.68994140625,1190.6800537109375,1155.469970703125,1159.27001953125,5748420000.0,0.0,0.0,-1049.570993041992,45.939998626708984,750.9000244140625,190.52000427246094,16146.330078125,4280.5,11149.8203125,1.047926664352417,5131.10009765625,5584.14013671875,1159.27001953125,19752.48046875
2011-08-26,1158.8499755859375,1181.22998046875,1135.9100341796875,1176.800048828125,5035320000.0,0.0,0.0,-1043.7969940185546,46.0099983215332,756.0999755859375,194.0,15848.830078125,4271.0,11284.5400390625,1.047926664352417,5129.89990234375,5537.47998046875,1176.800048828125,19582.880859375
2011-08-30,1209.760009765625,1220.0999755859375,1195.77001953125,1212.9200439453125,4572570000.0,0.0,0.0,-1038.1375,45.849998474121094,777.0499877929688,194.6999969482422,16676.75,4341.39990234375,11559.9501953125,1.0588427782058716,5268.7001953125,5643.919921875,1212.9200439453125,20204.169921875
2011-09-02,1203.9000244140625,1203.9000244140625,1170.56005859375,1173.969970703125,4401740000.0,0.0,0.0,-1035.5020111083984,45.70000076293945,781.0999755859375,195.9600067138672,16821.4609375,4321.5,11240.259765625,1.070338487625122,5292.0,5538.330078125,1173.969970703125,20212.91015625
2011-09-06,1173.969970703125,1173.969970703125,1140.1300048828125,1165.239990234375,5103980000.0,0.0,0.0,-1037.7910125732421,45.98400115966797,747.4500122070312,197.44000244140625,16862.810546875,4160.7001953125,11139.2998046875,1.0593608617782593,5156.7998046875,5193.97021484375,1165.239990234375,19710.5
2011-09-07,1165.8499755859375,1198.6199951171875,1165.8499755859375,1198.6199951171875,4441040000.0,0.0,0.0,-1041.5455078125,46.040000915527344,750.8499755859375,194.94000244140625,17065.0,4262.89990234375,11414.8603515625,1.0648494958877563,5318.60009765625,5405.52978515625,1198.6199951171875,20048.0
2011-09-08,1197.97998046875,1204.4000244140625,1183.3399658203125,1185.9000244140625,4465170000.0,0.0,0.0,-1044.802508544922,46.040000915527344,763.5999755859375,195.92999267578125,17165.5390625,4269.7998046875,11295.8095703125,1.0648494958877563,5340.39990234375,5408.4599609375,1185.9000244140625,19912.8203125
2011-09-09,1185.3699951171875,1185.3699951171875,1148.3699951171875,1154.22998046875,4586370000.0,0.0,0.0,-1047.3020050048829,46.130001068115234,737.0999755859375,195.42999267578125,16866.970703125,4277.39990234375,10992.1298828125,1.0648494958877563,5214.7001953125,5189.93017578125,1154.22998046875,19866.630859375
2011-09-12,1153.5,1162.52001953125,1136.0699462890625,1162.27001953125,5168550000.0,0.0,0.0,-1046.4750030517578,46.643001556396484,710.25,194.92999267578125,16501.740234375,4125.10009765625,11061.1201171875,1.0593608617782593,5129.60009765625,5072.330078125,1162.27001953125,19030.5390625
2011-09-14,1173.3199462890625,1202.3800048828125,1162.72998046875,1188.6800537109375,4986740000.0,0.0,0.0,-1044.8200103759766,47.459999084472656,719.2000122070312,193.91000366210938,16709.599609375,4090.39990234375,11246.73046875,1.0593608617782593,5227.0,5340.18994140625,1188.6800537109375,19045.439453125
2011-09-15,1189.43994140625,1209.1099853515625,1189.43994140625,1209.1099853515625,4479730000.0,0.0,0.0,-1047.801010131836,47.560001373291016,721.7000122070312,194.89999389648438,16876.5390625,4153.2001953125,11433.1796875,1.0648494958877563,5337.5,5508.240234375,1209.1099853515625,19181.5
2011-09-16,1209.2099609375,1220.06005859375,1204.4599609375,1216.010009765625,5248890000.0,0.0,0.0,-1051.569009399414,47.5,731.2000122070312,194.89999389648438,16933.830078125,4229.89990234375,11509.08984375,1.0648494958877563,5368.39990234375,5573.509765625,1216.010009765625,19455.310546875
2011-09-19,1214.989990234375,1214.989990234375,1188.3599853515625,1204.0899658203125,4254190000.0,0.0,0.0,-1056.4970001220704,47.16999816894531,710.3499755859375,193.39999389648438,16745.349609375,4164.10009765625,11401.009765625,1.0648494958877563,5259.60009765625,5415.91015625,1204.0899658203125,18917.94921875
2011-09-20,1204.5,1220.3900146484375,1201.2900390625,1202.0899658203125,4315610000.0,0.0,0.0,-1060.4105010986327,47.722999572753906,716.0,193.3800048828125,17099.279296875,4124.7998046875,11408.66015625,1.0648494958877563,5363.7001953125,5571.68017578125,1202.0899658203125,19014.80078125
2011-09-21,1203.6300048828125,1206.300048828125,1166.2099609375,1166.760009765625,4728550000.0,0.0,0.0,-1058.7610076904298,47.90999984741211,711.0999755859375,192.3800048828125,17065.150390625,4153.60009765625,11124.83984375,1.0648494958877563,5288.39990234375,5433.7998046875,1166.760009765625,18824.169921875
2011-09-22,1164.550048828125,1164.550048828125,1114.219970703125,1129.56005859375,6703140000.0,0.0,0.0,-1056.3590118408204,48.209999084472656,662.2999877929688,189.3800048828125,16361.150390625,4044.699951171875,10733.830078125,1.053871750831604,5041.60009765625,5164.2099609375,1129.56005859375,17911.94921875
2011-09-23,1128.8199462890625,1141.719970703125,1121.3599853515625,1136.4300537109375,5639930000.0,0.0,0.0,-1054.9970123291016,49.472999572753906,640.75,181.1999969482422,16162.0595703125,3978.5,10771.48046875,1.0483824014663696,5066.7998046875,5196.56005859375,1136.4300537109375,17668.830078125
2011-09-26,1136.9100341796875,1164.18994140625,1131.0699462890625,1162.949951171875,4762830000.0,0.0,0.0,-1054.304507446289,49.34299850463867,626.4500122070312,179.89999389648438,16051.099609375,3927.60009765625,11043.8603515625,1.0483824014663696,5089.39990234375,5345.56005859375,1162.949951171875,17407.80078125
2011-09-27,1163.3199462890625,1195.8599853515625,1163.3199462890625,1175.3800048828125,5548130000.0,0.0,0.0,-1051.419500732422,49.400001525878906,649.0,176.89999389648438,16524.029296875,4063.5,11190.6904296875,1.0483824014663696,5294.10009765625,5628.43994140625,1175.3800048828125,18130.55078125
2011-09-28,1175.3900146484375,1184.7099609375,1150.4000244140625,1151.06005859375,4787920000.0,0.0,0.0,-1048.3265014648437,48.810001373291016,633.7999877929688,176.38999938964844,16446.01953125,4097.7001953125,11010.900390625,1.0428937673568726,5217.60009765625,5578.419921875,1151.06005859375,18011.060546875
2011-09-30,1159.9300537109375,1159.9300537109375,1131.3399658203125,1131.4200439453125,4416790000.0,0.0,0.0,-1039.4620086669922,48.86000061035156,614.0499877929688,176.3800048828125,16453.759765625,4070.10009765625,10913.3798828125,1.0319156646728516,5128.5,5502.02001953125,1131.4200439453125,17592.41015625
2011-10-04,1097.4200439453125,1125.1199951171875,1074.77001953125,1123.949951171875,3714670000.0,0.0,0.0,-1033.5505065917969,49.099998474121094,563.5,169.69000244140625,15864.8603515625,3935.60009765625,10808.7099609375,1.0048624277114868,4944.39990234375,5216.7099609375,1123.949951171875,16250.26953125
2011-10-07,1165.030029296875,1171.4000244140625,1150.260009765625,1155.4599609375,5580380000.0,0.0,0.0,-1027.056005859375,49.040000915527344,585.2000122070312,166.4600067138672,16232.5400390625,4225.0,11103.1201171875,1.0214258432388306,5303.39990234375,5675.7001953125,1155.4599609375,17707.009765625
2011-10-10,1158.1500244140625,1194.9100341796875,1158.1500244140625,1194.8900146484375,4446800000.0,0.0,0.0,-1028.6870056152343,48.893001556396484,613.6500244140625,167.11000061035156,16557.23046875,4262.2998046875,11433.1796875,1.0214258432388306,5399.0,5847.2900390625,1194.8900146484375,17711.060546875
2011-10-11,1194.5999755859375,1199.239990234375,1187.300048828125,1195.5400390625,4424500000.0,0.0,0.0,-1030.300503540039,48.8129997253418,603.6500244140625,168.8000030517578,16536.470703125,4288.7998046875,11416.2998046875,1.0324679613113403,5395.7001953125,5865.009765625,1195.5400390625,18141.58984375
2011-10-12,1196.18994140625,1220.25,1196.18994140625,1207.25,5355360000.0,0.0,0.0,-1031.2290008544921,49.237998962402344,610.4500122070312,162.3699951171875,16958.390625,4266.39990234375,11518.849609375,1.0435105562210083,5441.7998046875,5994.47021484375,1207.25,18329.4609375
2011-10-13,1206.9599609375,1207.4599609375,1190.5799560546875,1203.6600341796875,4436270000.0,0.0,0.0,-1030.3765014648438,48.90999984741211,593.4500122070312,160.5,16883.919921875,4306.0,11478.1298828125,1.0435105562210083,5403.39990234375,5914.83984375,1203.6600341796875,18757.810546875
2011-10-14,1205.6500244140625,1224.6099853515625,1205.6500244140625,1224.5799560546875,4116690000.0,0.0,0.0,-1030.804998779297,49.20000076293945,619.9000244140625,163.8699951171875,17082.689453125,4269.0,11644.490234375,1.0490317344665527,5466.39990234375,5967.2001953125,1224.5799560546875,18501.7890625
2011-10-17,1224.469970703125,1224.469970703125,1198.550048828125,1200.8599853515625,4300700000.0,0.0,0.0,-1029.9534973144532,48.893001556396484,616.1500244140625,163.86000061035156,17025.08984375,4337.89990234375,11397.0,1.0545527935028076,5436.7001953125,5859.43017578125,1200.8599853515625,18873.990234375
