,Open,High,Close
0,2293.5615,2296.3213,2230.859
1,2315.2427,2318.3628,2251.6375
2,2333.0955,2336.2756,2267.4602
3,2351.6477,2356.011,2285.9785
4,2375.3357,2378.68,2306.66
5,2400.7715,2403.7478,2331.0557
6,2428.3704,2429.561,2356.1187
7,2450.322,2452.2678,2377.902
8,2468.7485,2468.7903,2393.9368
9,2480.5347,2480.9792,2406.548
10,2492.859,2492.5125,2418.0693
11,2493.1719,2493.239,2420.528
12,2490.0476,2488.5627,2417.086
13,2483.8381,2483.844,2413.3044
14,2478.6045,2478.2817,2407.3628
15,2471.028,2469.613,2399.2974
16,2462.6501,2460.1843,2390.157
17,2455.5366,2457.1565,2386.179
18,2465.9585,2469.2258,2395.513
19,2488.1958,2491.907,2414.7744
20,2510.327,2513.2927,2433.812
21,2526.4229,2531.0947,2451.14
22,2549.6165,2554.66,2474.3794
23,2578.0674,2582.5007,2501.5771
24,2604.338,2605.1868,2523.57
25,2611.6606,2609.1736,2529.0122
26,2603.047,2598.8289,2520.6294
27,2583.262,2580.3262,2505.8313
28,2550.556,2546.3293,2477.1782
29,2512.6653,2506.6572,2441.1812
30,2465.4753,2458.2502,2394.936
31,2419.961,2414.8186,2351.4
32,2384.9202,2381.103,2317.3489
33,2361.0876,2361.8486,2296.7273
34,2355.2808,2356.6301,2288.103
35,2356.1604,2356.8477,2288.3545
36,2368.5103,2373.6924,2303.1763
37,2395.0347,2398.394,2325.6077
38,2416.135,2418.813,2345.3015
39,2438.4575,2439.8142,2366.1316
40,2453.1687,2452.141,2378.5164
41,2457.4343,2456.5432,2383.6133
42,2473.962,2473.2192,2400.0356
43,2480.051,2478.2683,2404.6335
