,Open,High,Close
165,1876.7941,1882.3236,1872.654
166,1884.3607,1893.0991,1881.4437
167,1898.2168,1907.8789,1893.8676
168,1903.813,1917.975,1898.2112
169,1917.6179,1932.1025,1910.9381
170,1927.8708,1943.1847,1919.6091
171,1939.9874,1953.4064,1930.4353
172,1965.5518,1981.7672,1956.5265
173,1990.4121,2008.8821,1983.136
174,1996.2721,2011.0121,1990.0957
175,1999.9636,2018.2795,1994.4379
176,2001.3795,2019.9647,1995.7047
177,2003.9092,2024.1288,1998.6936
178,2008.4976,2030.7994,2003.3492
179,2009.6602,2030.6489,2002.8346
180,2014.6892,2035.0228,2006.6667
181,2020.7803,2040.1426,2014.2393
182,2026.5098,2046.5306,2020.062
183,2031.0436,2050.3384,2024.8604
184,2034.7834,2056.2417,2029.0723
185,2037.689,2061.1997,2031.6942
186,2040.2167,2060.1821,2033.6351
187,2034.4385,2051.5698,2027.276
188,2034.3473,2055.1687,2028.6453
189,2032.2236,2055.0388,2027.0387
190,2036.7124,2061.3687,2031.3146
191,2040.3359,2064.9143,2034.4573
192,2041.3894,2066.3677,2034.413
193,2045.09,2065.746,2037.0675
194,2052.8872,2071.7754,2045.1512
195,2064.1262,2084.708,2056.0925
196,2075.6262,2099.466,2068.1096
197,2081.635,2105.6008,2073.2444
198,2087.984,2112.091,2079.8953
199,2094.3027,2119.4138,2085.7126
200,2104.4045,2129.721,2095.4465
201,2115.8816,2141.9346,2107.0837
202,2127.86,2154.7346,2118.5361
203,2139.7622,2166.7236,2129.6516
204,2150.8982,2175.8564,2140.3115
205,2156.8474,2177.4287,2146.8894
206,2157.5242,2179.717,2148.9727
207,2153.177,2179.0437,2146.318
208,2154.262,2183.7727,2147.8577
209,2148.6096,2179.8076,2141.7114
210,2140.5457,2172.1536,2133.1226
211,2134.8699,2162.757,2125.4722
212,2137.801,2163.54,2129.1155
213,2143.4707,2168.4932,2134.8975
214,2146.281,2172.4138,2138.0698
215,2141.318,2165.8862,2133.266
216,2135.4734,2161.6426,2128.3962
217,2133.294,2162.4045,2126.4326
218,2133.835,2162.384,2126.2344
219,2136.212,2167.0437,2127.9731
220,2137.1667,2165.771,2127.5815
221,2142.147,2168.9685,2132.3032
222,2151.5068,2175.8318,2141.8142
223,2160.473,2187.383,2151.5608
224,2168.0327,2195.2942,2158.7317
225,2170.145,2198.9673,2161.7026
226,2173.0625,2202.8586,2163.9326
227,2176.2642,2205.6675,2167.1707
228,2180.1482,2210.1252,2170.7727
229,2185.5554,2215.702,2176.3162
230,2191.3625,2221.9956,2181.5752
231,2196.1924,2225.4963,2186.56
232,2201.3503,2230.8855,2191.4497
233,2201.1077,2230.0325,2191.6248
234,2202.556,2232.8088,2193.548
235,2203.532,2233.8098,2194.8328
236,2203.1255,2235.5544,2194.5486
237,2201.453,2233.8323,2193.0122
238,2200.4783,2233.3398,2191.3022
239,2202.4045,2233.755,2192.554
240,2207.723,2239.2073,2197.8179
241,2213.295,2245.1116,2202.894
242,2220.688,2252.3403,2210.2751
243,2226.4766,2258.4133,2215.749
244,2234.0608,2266.6877,2223.3203
245,2241.0566,2272.2686,2230.0496
246,2246.2173,2278.2773,2235.3708
247,2251.4138,2283.9744,2240.6672
248,2254.6592,2287.6587,2244.1018
249,2256.9124,2290.8135,2246.2302
250,2259.4912,2294.185,2248.77
251,2261.707,2295.9355,2250.7537
252,2263.2932,2297.2725,2252.9307
253,2263.9443,2298.78,2253.4502
254,2266.6316,2302.0479,2255.7988
255,2270.7053,2306.545,2259.6018
256,2275.978,2312.3362,2264.4849
257,2282.3977,2317.993,2270.2283
258,2289.916,2324.7888,2277.5146
259,2298.692,2334.4114,2286.1199
260,2309.93,2347.0254,2297.1052
261,2318.4253,2351.1917,2304.923
262,2320.7722,2352.9917,2308.4487
263,2315.2542,2347.186,2304.4492
264,2309.7454,2344.602,2300.0444
265,2303.6064,2338.425,2294.1414
266,2292.387,2329.9146,2283.8105
267,2278.0022,2317.4404,2268.389
268,2269.816,2306.3005,2259.398
269,2266.4058,2300.5146,2254.9175
270,2267.119,2301.324,2256.7263
271,2263.2668,2297.1973,2252.543
272,2257.0684,2289.311,2247.5017
273,2254.5088,2288.796,2245.8157
274,2249.2192,2282.1829,2240.2495
275,2238.9912,2272.4062,2230.6555
276,2229.9404,2264.0427,2221.7002
277,2227.6458,2263.0142,2218.3862
278,2227.4285,2260.5771,2217.2485
279,2232.987,2266.6106,2222.555
280,2237.566,2271.9731,2226.3428
281,2246.4866,2275.6396,2234.6123
282,2256.6245,2287.6821,2245.3245
283,2265.9023,2300.0398,2254.5598
284,2273.3733,2308.354,2261.4448
285,2285.234,2320.7031,2272.898
286,2294.533,2329.0579,2281.8599
287,2299.4585,2334.8025,2287.0022
288,2306.7676,2340.6755,2294.6343
289,2311.908,2344.8906,2299.8005
290,2313.4197,2347.8276,2302.269
291,2312.1565,2348.0913,2301.728
292,2305.9143,2343.2786,2295.2595
293,2302.5837,2339.8518,2291.8303
294,2297.7112,2335.3284,2287.372
295,2287.5508,2321.839,2277.5059
296,2277.9824,2311.8691,2269.2039
297,2267.5972,2301.5417,2259.478
298,2258.349,2293.917,2250.5615
299,2251.4224,2288.958,2243.0042
300,2248.7036,2285.797,2238.2576
301,2254.1206,2290.124,2241.5967
302,2267.086,2300.3462,2253.918
303,2284.9304,2316.532,2269.5627
304,2302.675,2333.9062,2288.041
305,2320.0,2353.155,2305.925
306,2333.051,2367.4885,2319.698
307,2340.5317,2378.2612,2327.688
308,2346.4448,2385.9617,2333.329
309,2352.9275,2392.0876,2339.7996
310,2350.8103,2389.0933,2337.8616
311,2352.7922,2391.0208,2340.04
312,2353.0247,2391.9883,2340.2961
313,2357.438,2397.9922,2345.0454
314,2359.9783,2401.9194,2347.2734
315,2361.064,2402.4912,2347.657
316,2365.1716,2405.1467,2351.4124
317,2370.416,2410.8325,2356.4343
318,2377.5264,2417.198,2363.6467
319,2384.5813,2425.7627,2371.0579
320,2388.1782,2430.0264,2374.28
321,2392.6306,2434.595,2378.829
322,2397.1597,2437.8418,2383.2466
323,2397.5027,2438.3933,2383.96
324,2397.4875,2439.0579,2384.3394
325,2398.3345,2439.1665,2385.1335
326,2397.19,2440.0955,2384.0737
327,2397.5886,2440.8394,2384.3079
328,2398.0386,2441.9573,2384.1387
329,2399.589,2441.5645,2385.2778
330,2401.2375,2443.145,2387.1223
331,2404.0762,2446.0398,2390.0662
332,2408.579,2450.2466,2394.3296
333,2411.348,2453.986,2396.998
334,2414.5273,2455.6282,2399.519
