,Open,High,Close
0,2715.1987,1097.42,1097.42
1,2722.1243,1097.42,1097.42
2,2723.7544,1097.42,1097.42
3,2727.1838,1097.42,1097.42
4,2731.3425,1097.42,1097.42
5,2738.3154,1097.42,1097.42
6,2746.6956,1097.42,1097.42
7,2744.2737,1097.42,1097.42
8,2740.0632,1097.42,1097.42
9,2733.8748,1097.42,1097.42
10,2730.1943,1097.42,1097.42
11,2724.9895,1097.42,1097.42
12,2719.8,1097.42,1097.42
13,2723.4795,1097.42,1097.42
14,2731.6064,1097.42,1097.42
15,2729.505,1097.42,1097.42
16,2735.9663,1097.42,1097.42
17,2722.085,1097.42,1097.42
18,2707.1248,1097.42,1097.42
19,2696.805,1097.42,1097.42
20,2679.3853,1097.42,1097.42
21,2664.1038,1097.42,1097.42
22,2660.125,1097.42,1097.42
23,2656.7273,1097.42,1097.42
24,2663.2837,1097.42,1097.42
25,2672.9768,1097.42,1097.42
26,2685.7158,1097.42,1097.42
27,2696.6533,1097.42,1097.42
28,2708.9565,1097.42,1097.42
29,2720.7834,1097.42,1097.42
30,2733.8906,1097.42,1097.42
31,2744.1548,1097.42,1097.42
32,2743.4043,1097.42,1097.42
33,2746.063,1097.42,1097.42
34,2748.5774,1097.42,1097.42
35,2750.2036,1097.42,1097.42
36,2751.354,1097.42,1097.42
37,2748.8027,1097.42,1097.42
38,2747.684,1097.42,1097.42
39,2744.7192,1097.42,1097.42
40,2732.6304,1097.42,1097.42
41,2717.9885,1097.42,1097.42
42,2701.8647,1097.42,1097.42
43,2693.026,1097.42,1097.42
44,2695.2786,1097.42,1097.42
45,2703.7605,1097.42,1097.42
46,2723.8513,1097.42,1097.42
47,2749.3782,1097.42,1097.42
48,2786.7463,1097.42,1097.42
49,2812.7156,1097.42,1097.42
50,2829.0977,1097.42,1097.42
51,2840.5518,1097.42,1097.42
52,2847.2344,1097.42,1097.42
53,2852.935,1097.42,1097.42
54,2862.241,1097.42,1097.42
55,2855.7656,1097.42,1097.42
56,2854.6045,1097.42,1097.42
57,2857.7837,1097.42,1097.42
58,2866.4006,1097.42,1097.42
59,2868.4978,1097.42,1097.42
60,2869.489,1097.42,1097.42
61,2878.4802,1097.42,1097.42
62,2882.719,1097.42,1097.42
63,2884.7883,1097.42,1097.42
64,2889.5015,1097.42,1097.42
65,2888.798,1097.42,1097.42
66,2889.3162,1097.42,1097.42
67,2893.7078,1097.42,1097.42
68,2893.1257,1097.42,1097.42
69,2891.6777,1097.42,1097.42
70,2892.2473,1097.42,1097.42
71,2889.5652,1097.42,1097.42
72,2892.524,1097.42,1097.42
73,2897.2917,1097.42,1097.42
74,2908.3416,1097.42,1097.42
75,2901.3992,1097.42,1097.42
76,2900.6423,1097.42,1097.42
77,2902.6995,1097.42,1097.42
78,2906.5674,1097.42,1097.42
79,2917.1836,1097.42,1097.42
80,2925.776,1097.42,1097.42
81,2934.8616,1097.42,1097.42
82,2943.2876,1097.42,1097.42
83,2951.5107,1097.42,1097.42
84,2955.2937,1097.42,1097.42
85,2962.3242,1097.42,1097.42
86,2964.1711,1097.42,1097.42
87,2969.7656,1097.42,1097.42
88,2968.3079,1097.42,1097.42
89,2970.9292,1097.42,1097.42
90,2975.3794,1097.42,1097.42
91,2977.0105,1097.42,1097.42
92,2976.2878,1097.42,1097.42
93,2984.9302,1097.42,1097.42
94,2989.7236,1097.42,1097.42
95,2978.3718,1097.42,1097.42
96,2978.23,1097.42,1097.42
97,2975.987,1097.42,1097.42
98,2973.5854,1097.42,1097.42
99,2974.5322,1097.42,1097.42
100,2973.0918,1097.42,1097.42
101,2971.366,1097.42,1097.42
102,2980.9976,1097.42,1097.42
103,2986.7024,1097.42,1097.42
104,2999.576,1097.42,1097.42
105,3006.5283,1097.42,1097.42
106,3007.3235,1097.42,1097.42
